
Predictions were generated on 27-Apr-2026 at 13:06:40 using OpenFAST, compiled on Mar 13 2026 at 19:00:22 as a 64-bit application using single precision at commit v5.0.0
 linked with  NWTC Subroutine Library; ElastoDyn

Description from the FAST input file: FAST Certification Test #18: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time	ConvIter	ConvError	NumUJac	Q_B1F1	Q_GeAz	Q_TFA1	Q_TSS1	Q_TFA2	Q_TSS2	OoPDefl1	IPDefl1	TwstDefl1	BldPitch1	Azimuth	RotSpeed	GenSpeed	TTDspFA	TTDspSS	TTDspTwst	Spn2MLxb1	Spn2MLyb1	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt
(s)	(-)	(-)	(-)	(m)	(rad)	(m)	(m)	(m)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(rpm)	(rpm)	(m)	(m)	(deg)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)
    0.2875	3.000000	.1081094E-06	.000000	.6722818E-03	5.076788	.000000	.000000	.9883949E-04	.000000	.6730937E-03	.1569145E-14	.000000	.000000	20.87855	12.11047	1174.716	.9883949E-04	.000000	.000000	9.248829	12.05877	.9535576	-1.262112	16.40807	37.90303	38.27470	-.2156653E-03	38.86189	-928.8739	385.2439	-13.17417	-7.036141	-2892.681	56.53631	1735.955	47.08377	34.52176	-7.036141	-6300.092	672.9064	2895.344	47.07820
    0.2938	3.000000	.2907691E-06	.000000	.7035051E-03	5.084715	.000000	.000000	.8382073E-04	.000000	.7043547E-03	.3364517E-14	.000000	.000000	21.33270	12.11094	1174.761	.8382073E-04	.000000	.000000	9.474123	12.64757	.9675007	-1.292133	16.41251	38.81479	39.43289	-.2338601E-03	39.79621	-926.9183	394.1685	-17.04024	-7.183863	-2892.010	57.88012	1719.488	48.52028	42.98701	-7.183863	-6299.421	687.1900	3143.190	48.51545
    0.3000	3.000000	.3209238E-06	.000000	.6619195E-03	5.092642	.000000	.000000	.6973649E-04	.000000	.6627189E-03	.2088920E-14	.000000	.000000	21.78685	12.11142	1174.807	.6973649E-04	.000000	.000000	9.697703	11.87824	.9092932	-1.321918	16.41792	39.71939	37.03569	-.2243213E-03	40.72321	-928.3567	403.0298	-20.64791	-7.330009	-2891.401	59.09629	1700.915	48.61619	50.65658	-7.330009	-6298.814	701.2081	3360.063	48.61208
    0.3063	3.000000	.3738110E-06	.000000	.5511279E-03	5.100569	.000000	.000000	.5676145E-04	.000000	.5517935E-03	-.4824718E-14	.000000	.000000	22.24106	12.11191	1174.855	.5676145E-04	.000000	.000000	9.918192	9.825596	.7831865	-1.351362	16.42436	40.61270	31.28506	-.1918099E-03	41.63866	-932.9590	411.8126	-23.95365	-7.474522	-2890.860	60.18025	1680.645	47.36887	57.44910	-7.474522	-6298.273	714.9508	3544.078	47.36546
    0.3125	3.000000	.3469463E-06	.000000	.4001610E-03	5.108496	.000000	.000000	.4505237E-04	.000000	.4006443E-03	.2441954E-14	.000000	.000000	22.69527	12.11241	1174.903	.4505237E-04	.000000	.000000	10.13464	7.035130	.6189110	-1.380397	16.43184	41.49187	23.62565	-.1428908E-03	42.53973	-939.2314	420.5086	-26.92098	-7.617791	-2890.389	61.17356	1660.177	45.27673	63.38027	-7.617791	-6297.803	728.4938	3698.897	45.27398
    0.3188	3.000000	.4411735E-06	.000000	.2532593E-03	5.116424	.000000	.000000	.3474761E-04	.000000	.2535652E-03	.1588785E-14	.000000	.000000	23.14948	12.11292	1174.953	.3474761E-04	.000000	.000000	10.34673	4.330954	.4612705	-1.409000	16.44034	42.35601	16.23751	-.9167713E-04	43.42546	-944.9333	429.1150	-29.51917	-7.760525	-2889.988	62.15025	1641.631	43.18045	68.52653	-7.760525	-6297.402	741.9735	3831.543	43.17829
    0.3250	3.000000	.3947962E-06	.000000	.1543535E-03	5.124352	.000000	.000000	.2596767E-04	.000000	.1545399E-03	-.1383162E-14	.000000	.000000	23.60374	12.11344	1175.004	.2596767E-04	.000000	.000000	10.55468	2.526612	.3544784	-1.437180	16.44981	43.20560	11.27239	-.5803068E-04	44.29639	-947.8560	437.6304	-31.72145	-7.903511	-2889.655	63.19062	1627.054	41.97481	72.97104	-7.903511	-6297.071	755.5391	3949.143	41.97318
    0.3313	3.000000	.2885964E-06	.000000	.1317227E-03	5.132280	.000000	.000000	.1881581E-04	.000000	.1318818E-03	.1858407E-14	.000000	.000000	24.05800	12.11397	1175.055	.1881581E-04	.000000	.000000	10.75903	2.140944	.3267587	-1.464958	16.46023	44.04191	10.10313	-.4704592E-04	45.15375	-946.5858	446.0502	-33.50356	-8.047324	-2889.390	64.35233	1617.758	42.29160	76.75125	-8.047324	-6296.807	769.2986	4055.765	42.29039
    0.3375	3.000000	.5596891E-06	.000000	.1882195E-03	5.140209	.000000	.000000	.1337819E-04	.000000	.1884468E-03	-.6104702E-15	.000000	.000000	24.51226	12.11451	1175.108	.1337819E-04	.000000	.000000	10.96029	3.218715	.3806241	-1.492331	16.47165	44.86579	12.84990	-.7269050E-04	45.99839	-940.9896	454.3636	-34.84319	-8.192111	-2889.197	65.64845	1613.912	44.26711	79.82654	-8.192111	-6296.616	783.2778	4150.456	44.26623
    0.3438	3.000000	.5529250E-06	.000000	.3004622E-03	5.148138	.000000	.000000	.9722839E-05	.000000	.3008250E-03	-.1875228E-14	.000000	.000000	24.96658	12.11506	1175.161	.9722839E-05	.000000	.000000	11.15861	5.318498	.4922128	-1.519272	16.48414	45.67690	18.34795	-.1168306E-03	46.82992	-932.2471	462.5528	-35.72079	-8.337526	-2889.082	67.04115	1614.528	47.48130	82.07781	-8.337526	-6296.503	797.4089	4227.171	47.48065
    0.3500	3.000000	.6110997E-06	.000000	.4272253E-03	5.156068	.000000	.000000	.7897662E-05	.000000	.4277413E-03	-.5009383E-14	.000000	.000000	25.42090	12.11562	1175.215	.7897662E-05	.000000	.000000	11.35361	7.670975	.6198602	-1.545710	16.49780	46.47330	24.56569	-.1724492E-03	47.64635	-922.4254	470.5956	-36.12119	-8.482841	-2889.056	68.45361	1617.850	51.09511	83.33852	-8.482841	-6296.475	811.5508	4276.620	51.09457
    0.3563	3.000000	.7764791E-06	.000000	.5240288E-03	5.163998	.000000	.000000	.7927803E-05	.000000	.5246617E-03	.2329222E-14	.000000	.000000	25.87524	12.11619	1175.271	.7927803E-05	.000000	.000000	11.54439	9.451150	.7188451	-1.571543	16.51272	47.25175	29.32356	-.2146134E-03	48.44436	-913.7473	478.4693	-36.03563	-8.627188	-2889.125	69.79630	1621.987	54.14238	83.44645	-8.627188	-6296.544	825.5384	4289.339	54.14183
    0.3625	3.000000	.8038749E-06	.000000	.5587642E-03	5.171928	.000000	.000000	.9813206E-05	.000000	.5594390E-03	-.1794880E-15	.000000	.000000	26.32961	12.11677	1175.327	.9813206E-05	.000000	.000000	11.72977	10.06816	.7570967	-1.596676	16.52897	48.00842	31.05962	-.2316263E-03	49.22007	-907.8109	486.1566	-35.46350	-8.769874	-2889.293	70.99858	1625.588	55.87514	82.29764	-8.769874	-6296.713	839.2399	4258.933	55.87444
    0.3688	3.000000	.8636954E-06	.000000	.5228666E-03	5.179858	.000000	.000000	.1352713E-04	.000000	.5234981E-03	-.3630925E-14	.000000	.000000	26.78401	12.11736	1175.384	.1352713E-04	.000000	.000000	11.90860	9.370809	.7263355	-1.621026	16.54653	48.74003	29.37259	-.2196044E-03	49.97018	-905.0343	493.6485	-34.41319	-8.910627	-2889.562	72.03437	1628.299	56.03927	79.88391	-8.910627	-6296.981	852.6060	4184.327	56.03830
    0.3750	3.000000	.7445447E-06	.000000	.4341337E-03	5.187789	.000000	.000000	.1901618E-04	.000000	.4346581E-03	-.2239555E-14	.000000	.000000	27.23841	12.11796	1175.442	.1901618E-04	.000000	.000000	12.08019	7.697221	.6447701	-1.644566	16.56532	49.44489	25.15304	-.1838611E-03	50.69299	-904.5228	500.9471	-32.90157	-9.049707	-2889.924	72.93266	1630.857	54.97925	76.30048	-9.049707	-6297.341	865.6881	4070.250	54.97787
    0.3813	3.000000	.5721406E-06	.000000	.3302524E-03	5.195721	.000000	.000000	.2620196E-04	.000000	.3306512E-03	-.4671242E-14	.000000	.000000	27.69286	12.11857	1175.501	.2620196E-04	.000000	.000000	12.24449	5.751967	.5504468	-1.667317	16.58520	50.12335	20.25906	-.1427241E-03	51.38882	-904.3975	508.0630	-30.95269	-9.187819	-2890.370	73.76822	1634.793	53.52979	71.72164	-9.187819	-6297.786	878.6225	3925.807	53.52787
    0.3875	3.000000	.2803363E-06	.000000	.2553607E-03	5.203652	.000000	.000000	.3498395E-04	.000000	.2556691E-03	-.3001512E-15	.000000	.000000	28.14732	12.11918	1175.561	.3498395E-04	.000000	.000000	12.40208	4.354944	.4876455	-1.689349	16.60602	50.77757	16.85306	-.1103727E-03	52.05995	-902.4721	515.0120	-28.59594	-9.325871	-2890.890	74.63574	1641.849	52.72797	66.35327	-9.325871	-6298.304	891.5836	3761.645	52.72536
    0.3938	3.000000	.3213759E-06	.000000	.2444057E-03	5.211585	.000000	.000000	.4524296E-04	.000000	.2447009E-03	.3262473E-14	.000000	.000000	28.60180	12.11980	1175.621	.4524296E-04	.000000	.000000	12.55403	4.150923	.4911394	-1.710749	16.62764	51.41101	16.63448	-.1066426E-03	52.70988	-897.0329	521.8093	-25.86422	-9.464640	-2891.470	75.61648	1653.321	53.44481	60.37847	-9.464640	-6298.885	904.7211	3586.724	53.44139
    0.4000	3.000000	.4664416E-06	.000000	.3108020E-03	5.219517	.000000	.000000	.5684435E-04	.000000	.3111774E-03	.7189870E-15	.000000	.000000	29.05631	12.12043	1175.682	.5684435E-04	.000000	.000000	12.70152	5.381955	.5738600	-1.731611	16.64997	52.02724	20.23858	-.1389904E-03	53.34220	-887.4547	528.4656	-22.79283	-9.604506	-2892.106	76.74858	1669.557	56.06690	53.91565	-9.604506	-6299.520	918.1061	3405.809	56.06255
    0.4062	3.000000	.4197657E-06	.000000	.4417069E-03	5.227450	.000000	.000000	.6964029E-04	.000000	.4422404E-03	-.5351266E-15	.000000	.000000	29.51084	12.12107	1175.744	.6964029E-04	.000000	.000000	12.84556	7.802221	.7222800	-1.751990	16.67293	52.62897	27.01146	-.1973686E-03	53.95965	-874.4287	534.9847	-19.41925	-9.745282	-2892.790	78.01244	1689.789	60.34351	47.00329	-9.745282	-6300.203	931.7028	3218.570	60.33809
    0.4125	3.000000	.4742824E-06	.000000	.6025278E-03	5.235384	.000000	.000000	.8347109E-04	.000000	.6032554E-03	-.2936014E-14	.000000	.000000	29.96538	12.12171	1175.806	.8347109E-04	.000000	.000000	12.98659	10.76442	.9010895	-1.771908	16.69651	53.21735	35.23814	-.2710197E-03	54.56340	-859.7308	541.3647	-15.78355	-9.886268	-2893.521	79.33640	1712.350	65.45802	39.61580	-9.886268	-6300.932	945.3782	3020.555	65.45141
    0.4188	3.000000	.5337324E-06	.000000	.7490274E-03	5.243318	.000000	.000000	.9816549E-04	.000000	.7499320E-03	.1263963E-14	.000000	.000000	30.41997	12.12237	1175.870	.9816549E-04	.000000	.000000	13.12461	13.44642	1.065483	-1.791357	16.72072	53.79216	42.74139	-.3445420E-03	55.15321	-845.6108	547.6016	-11.92914	-10.02650	-2894.297	80.62147	1735.198	70.30321	31.70451	-10.02650	-6301.708	958.9490	2805.682	70.29533
    0.4250	3.000000	.4693300E-06	.000000	.8427379E-03	5.251252	.000000	.000000	.1135409E-03	.000000	.8437557E-03	-.3674121E-14	.000000	.000000	30.87456	12.12302	1175.933	.1135409E-03	.000000	.000000	13.25914	15.13777	1.176694	-1.810307	16.74553	54.35217	47.63865	-.3938645E-03	55.72783	-834.0203	553.6945	-7.903268	-10.16507	-2895.115	81.77602	1756.554	73.86619	23.24853	-10.16507	-6302.526	972.2437	2569.340	73.85694
    0.4313	3.000000	.3949657E-06	.000000	.8642555E-03	5.259187	.000000	.000000	.1294037E-03	.000000	.8652993E-03	-.3679708E-14	.000000	.000000	31.32917	12.12369	1175.998	.1294037E-03	.000000	.000000	13.38966	15.48537	1.215317	-1.828755	16.77086	54.89632	48.99120	-.4043328E-03	56.28623	-825.9481	559.6505	-3.757064	-10.30146	-2895.969	82.74902	1775.440	75.58749	14.29739	-10.30146	-6303.381	985.1651	2311.004	75.57681
    0.4375	2.000000	.5811890E-04	.000000	.8197643E-03	5.267122	.000000	.000000	.1455513E-03	.000000	.8207544E-03	.2011639E-14	.000000	.000000	31.78385	12.12436	1176.063	.1455513E-03	.000000	.000000	13.51599	14.61217	1.187750	-1.846724	16.79661	55.42488	47.11796	-.3910828E-03	56.82869	-821.1005	565.4872	.4553410	-10.43571	-2896.846	83.54945	1791.929	75.56514	4.989741	-10.43571	-6304.259	997.7268	2035.426	75.55301
    0.4438	3.000000	.7775704E-07	.000000	.7385480E-03	5.275057	.000000	.000000	.1617746E-03	.000000	.7394400E-03	.4123716E-14	.000000	.000000	32.23852	12.12504	1176.129	.1617746E-03	.000000	.000000	13.63840	13.06820	1.123552	-1.864297	16.82261	55.93977	43.46643	-.3530899E-03	57.35724	-818.0318	571.2319	4.678274	-10.56843	-2897.733	84.24428	1807.007	74.52775	-4.458272	-10.56843	-6305.148	1010.049	1751.993	74.51415
    0.4500	3.000000	.5708483E-06	.000000	.6624143E-03	5.282993	.000000	.000000	.1778626E-03	.000000	.6632143E-03	-.1821717E-14	.000000	.000000	32.69322	12.12572	1176.195	.1778626E-03	.000000	.000000	13.75788	11.63223	1.064695	-1.881599	16.84869	56.44497	40.08863	-.3211414E-03	57.87592	-814.6768	576.9178	8.856157	-10.70059	-2898.614	84.93614	1822.135	73.58142	-13.79104	-10.70059	-6306.030	1022.319	1472.495	73.56634
    0.4563	3.000000	.3439727E-06	.000000	.6307851E-03	5.290930	.000000	.000000	.1936065E-03	.000000	.6315468E-03	.5896264E-15	.000000	.000000	33.14795	12.12641	1176.262	.1936065E-03	.000000	.000000	13.87593	11.03410	1.050520	-1.898789	16.87465	56.94574	38.90778	-.3094581E-03	58.39011	-809.1003	582.5784	12.93507	-10.83317	-2899.471	85.72776	1838.641	73.81661	-22.76501	-10.83317	-6306.890	1034.726	1208.062	73.80002
    0.4625	3.000000	.8428034E-06	.000000	.6667174E-03	5.298867	.000000	.000000	.2088044E-03	.000000	.6675225E-03	-.2864354E-14	.000000	.000000	33.60270	12.12711	1176.330	.2088044E-03	.000000	.000000	13.99421	11.69612	1.103707	-1.916016	16.90039	57.44767	41.03496	-.3307450E-03	58.90549	-800.1943	588.2421	16.86372	-10.96678	-2900.294	86.68540	1857.169	75.91294	-31.19571	-10.96678	-6307.715	1047.389	966.3641	75.89487
    0.4688	3.000000	.7089195E-06	.000000	.7687581E-03	5.306804	.000000	.000000	.2232650E-03	.000000	.7696865E-03	.1846430E-15	.000000	.000000	34.05748	12.12781	1176.398	.2232650E-03	.000000	.000000	14.11426	13.58401	1.222200	-1.933406	16.92580	57.95550	46.37523	-.3830092E-03	59.42687	-788.0804	593.9288	20.59389	-11.10148	-2901.072	87.81508	1877.382	79.88335	-38.98447	-11.10148	-6308.496	1060.320	750.0251	79.86376
    0.4750	3.000000	.6757007E-06	.000000	.9114510E-03	5.314742	.000000	.000000	.2368096E-03	.000000	.9125518E-03	.1508908E-14	.000000	.000000	34.51229	12.12852	1176.467	.2368096E-03	.000000	.000000	14.23708	16.21896	1.379851	-1.951034	16.95087	58.47231	53.65945	-.4518866E-03	59.95738	-774.0768	599.6486	24.08029	-11.23669	-2901.800	89.05965	1898.017	85.05144	-46.11612	-11.23669	-6309.230	1073.411	556.7833	85.03037
    0.4813	3.000000	.5088378E-06	.000000	.1054271E-02	5.322680	.000000	.000000	.2492732E-03	.000000	.1055545E-02	-.1035332E-14	.000000	.000000	34.96712	12.12924	1176.536	.2492732E-03	.000000	.000000	14.36309	18.84583	1.535541	-1.968931	16.97558	58.99933	60.88857	-.5343196E-03	60.49824	-760.2464	605.4055	27.28046	-11.37144	-2902.476	90.31840	1917.265	90.27454	-52.62958	-11.37144	-6309.908	1086.476	381.3021	90.25204
    0.4875	3.000000	.7910305E-06	.000000	.1155808E-02	5.330619	.000000	.000000	.2605051E-03	.000000	.1157203E-02	.8115646E-14	.000000	.000000	35.42196	12.12996	1176.606	.2605051E-03	.000000	.000000	14.49214	20.69744	1.647510	-1.987093	16.99997	59.53630	66.03202	-.5907688E-03	61.04920	-748.6829	611.2025	30.15475	-11.50465	-2903.098	91.48260	1933.338	94.33717	-58.57178	-11.50465	-6310.532	1099.311	217.9851	94.31336
    0.4938	3.000000	.8292503E-06	.000000	.1188187E-02	5.338559	.000000	.000000	.2703683E-03	.000000	.1189622E-02	.1263102E-14	.000000	.000000	35.87685	12.13069	1176.677	.2703683E-03	.000000	.000000	14.62380	21.26191	1.687859	-2.005513	17.02402	60.08234	67.73417	-.6146984E-03	61.60941	-740.7881	617.0460	32.66672	-11.63552	-2903.662	92.47453	1945.037	96.37772	-63.95242	-11.63552	-6311.099	1111.769	63.75989	96.35274
    0.5000	3.000000	.1135380E-05	.000000	.1146685E-02	5.346498	.000000	.000000	.2787407E-03	.000000	.1148070E-02	.6038600E-15	.000000	.000000	36.33177	12.13142	1176.748	.2787407E-03	.000000	.000000	14.75776	20.45914	1.652130	-2.024209	17.04770	60.63723	65.78088	-.5950294E-03	62.17867	-736.7948	622.9498	34.78399	-11.76386	-2904.163	93.27612	1952.101	96.19660	-68.71506	-11.76386	-6311.603	1123.814	-80.12392	96.17062
    0.5062	3.000000	.1355212E-05	.000000	.1051189E-02	5.354438	.000000	.000000	.2855159E-03	.000000	.1052458E-02	.1807941E-14	.000000	.000000	36.78671	12.13216	1176.820	.2855159E-03	.000000	.000000	14.89403	18.66528	1.560638	-2.043229	17.07092	61.20195	61.16430	-.5484216E-03	62.75798	-735.7014	628.9363	36.47939	-11.89011	-2904.592	93.93650	1955.233	94.33442	-72.73533	-11.89011	-6312.035	1135.534	-207.9452	94.30761
    0.5125	3.000000	.1613005E-05	.000000	.9390299E-03	5.362379	.000000	.000000	.2906059E-03	.000000	.9401640E-03	-.1978401E-14	.000000	.000000	37.24169	12.13291	1176.893	.2906059E-03	.000000	.000000	15.03317	16.57741	1.451138	-2.062668	17.09359	61.77914	55.72534	-.4954374E-03	63.35008	-735.6334	635.0328	37.73178	-12.01520	-2904.940	94.55624	1955.803	91.88845	-75.84637	-12.01520	-6312.385	1147.111	-311.0082	91.86097
    0.5188	3.000000	.2063512E-05	.000000	.8517745E-03	5.370320	.000000	.000000	.2939436E-03	.000000	.8528032E-03	.1918259E-14	.000000	.000000	37.69669	12.13367	1176.966	.2939436E-03	.000000	.000000	15.17627	14.96683	1.365450	-2.082641	17.11562	62.37272	51.50191	-.4528303E-03	63.95899	-734.5117	641.2666	38.52660	-12.14025	-2905.198	95.25263	1955.324	90.12879	-77.88266	-12.14025	-6312.645	1158.762	-380.2871	90.10078
    0.5250	3.000000	.2089446E-05	.000000	.8206182E-03	5.378262	.000000	.000000	.2954855E-03	.000000	.8216093E-03	-.4318621E-14	.000000	.000000	38.15171	12.13443	1177.040	.2954855E-03	.000000	.000000	15.32458	14.40813	1.334757	-2.103265	17.13696	62.98690	50.01290	-.4413104E-03	64.58894	-730.7839	647.6598	38.85582	-12.26614	-2905.361	96.11846	1954.902	90.04789	-78.72702	-12.26614	-6312.807	1170.656	-409.2703	90.01946
    0.5312	3.000000	.2132974E-05	.000000	.8555216E-03	5.386204	.000000	.000000	.2952135E-03	.000000	.8565548E-03	-.6851334E-14	.000000	.000000	38.60677	12.13520	1177.115	.2952135E-03	.000000	.000000	15.47929	15.07911	1.368751	-2.124629	17.15760	63.62516	51.72922	-.4676122E-03	65.24353	-723.9642	654.2233	38.71739	-12.39321	-2905.426	97.18919	1954.844	92.00267	-78.34402	-12.39321	-6312.872	1182.858	-396.0016	91.97397
    0.5375	3.000000	.1958503E-05	.000000	.9418682E-03	5.394147	.000000	.000000	.2931355E-03	.000000	.9430057E-03	.5475113E-14	.000000	.000000	39.06185	12.13598	1177.190	.2931355E-03	.000000	.000000	15.64108	16.70124	1.452394	-2.146762	17.17759	64.28928	55.91643	-.5188946E-03	65.92448	-714.7971	660.9564	38.11456	-12.52112	-2905.395	98.42953	1954.561	95.57807	-76.78892	-12.52112	-6312.841	1195.304	-343.6390	95.54922
    0.5438	3.000000	.1760623E-05	.000000	.1045773E-02	5.402091	.000000	.000000	.2892846E-03	.000000	.1047036E-02	-.7444884E-14	.000000	.000000	39.51696	12.13677	1177.267	.2892846E-03	.000000	.000000	15.81000	18.64068	1.551392	-2.169639	17.19701	64.97884	60.90147	-.5816459E-03	66.63136	-704.9835	667.8475	37.05526	-12.64896	-2905.277	99.74537	1952.800	99.72369	-74.18871	-12.64896	-6312.722	1207.819	-259.3227	99.69485
    0.5500	3.000000	.1221593E-05	.000000	.1126128E-02	5.410034	.000000	.000000	.2837169E-03	.000000	.1127488E-02	.2062098E-14	.000000	.000000	39.97212	12.13756	1177.344	.2837169E-03	.000000	.000000	15.98542	20.13356	1.624411	-2.193192	17.21597	65.69154	64.66794	-.6339742E-03	67.36185	-696.5746	674.8801	35.55205	-12.77555	-2905.078	101.0166	1948.105	103.1188	-70.70303	-12.77555	-6312.521	1220.181	-151.8076	103.0902
    0.5563	3.000000	.1067482E-05	.000000	.1149124E-02	5.417978	.000000	.000000	.2765093E-03	.000000	.1150512E-02	.2378997E-14	.000000	.000000	40.42729	12.13837	1177.422	.2765093E-03	.000000	.000000	16.16634	20.55572	1.637710	-2.217325	17.23456	66.42397	65.56900	-.6565257E-03	68.11241	-691.2416	682.0373	33.62244	-12.89989	-2904.807	102.1392	1939.360	104.6390	-66.47788	-12.89989	-6312.246	1232.195	-28.65948	104.6108
    0.5625	3.000000	.9605750E-06	.000000	.1100149E-02	5.425923	.000000	.000000	.2677570E-03	.000000	.1101478E-02	-.3436480E-14	.000000	.000000	40.88248	12.13918	1177.501	.2677570E-03	.000000	.000000	16.35158	19.64229	1.577059	-2.241955	17.25286	67.17266	62.90770	-.6327622E-03	68.87960	-689.6820	689.3070	31.28961	-13.02148	-2904.471	103.0632	1926.204	103.7606	-61.60940	-13.02148	-6311.907	1243.769	105.9638	103.7330
    0.5687	3.000000	.1181681E-05	.000000	.9889025E-03	5.433868	.000000	.000000	.2575715E-03	.000000	.9900968E-03	.8890526E-15	.000000	.000000	41.33772	12.14001	1177.580	.2575715E-03	.000000	.000000	16.54024	17.58030	1.452764	-2.267015	17.27090	67.93498	57.18188	-.5783635E-03	69.66072	-691.3693	696.6847	28.58295	-13.14050	-2904.074	103.8100	1909.186	100.7568	-56.12875	-13.14050	-6311.507	1254.941	252.2198	100.7301
    0.5750	3.000000	.1382330E-05	.000000	.8459779E-03	5.441814	.000000	.000000	.2460801E-03	.000000	.8469996E-03	-.4804235E-14	.000000	.000000	41.79300	12.14084	1177.661	.2460801E-03	.000000	.000000	16.73187	14.94269	1.296096	-2.292488	17.28871	68.70981	49.90989	-.4962657E-03	70.45468	-694.7303	704.1716	25.53826	-13.25780	-2903.617	104.4667	1889.609	96.61570	-50.01411	-13.25780	-6311.049	1265.871	413.8503	96.59000
    0.5813	3.000000	.1436798E-05	.000000	.7121584E-03	5.449761	.000000	.000000	.2334249E-03	.000000	.7130185E-03	.1932512E-14	.000000	.000000	42.24829	12.14168	1177.743	.2334249E-03	.000000	.000000	16.92645	12.48780	1.148404	-2.318382	17.30627	69.49732	43.10052	-.4235556E-03	71.26161	-697.6879	711.7706	22.19703	-13.37454	-2903.106	105.1552	1869.123	92.70318	-43.22398	-13.37454	-6310.533	1276.784	596.1235	92.67863
    0.5875	3.000000	.1230748E-05	.000000	.6242135E-03	5.457708	.000000	.000000	.2197633E-03	.000000	.6249674E-03	.1190088E-14	.000000	.000000	42.70362	12.14253	1177.825	.2197633E-03	.000000	.000000	17.12433	10.89515	1.046781	-2.344715	17.32363	70.29832	38.55467	-.3714404E-03	72.08239	-698.3749	719.4815	18.60521	-13.49184	-2902.541	105.9896	1849.200	90.28875	-35.74009	-13.49184	-6309.964	1287.892	803.1677	90.26546
    0.5938	3.000000	.1259874E-05	.000000	.6021903E-03	5.465655	.000000	.000000	.2052668E-03	.000000	.6029176E-03	-.1573082E-14	.000000	.000000	43.15898	12.14339	1177.909	.2052668E-03	.000000	.000000	17.32587	10.53051	1.011307	-2.371481	17.34083	71.11333	37.24423	-.3655163E-03	72.91748	-695.7715	727.2948	14.81120	-13.61034	-2901.932	107.0353	1830.704	90.10017	-27.60401	-13.61034	-6309.353	1299.317	1035.681	90.07822
    0.6000	3.000000	.8351465E-06	.000000	.6426379E-03	5.473604	.000000	.000000	.1901203E-03	.000000	.6434140E-03	-.3150556E-15	.000000	.000000	43.61436	12.14426	1177.993	.1901203E-03	.000000	.000000	17.53107	11.32228	1.038328	-2.398630	17.35796	71.94151	38.98507	-.3947144E-03	73.76597	-690.0398	735.1893	10.86420	-13.72999	-2901.287	108.2850	1813.670	92.06553	-18.93489	-13.72999	-6308.706	1311.048	1289.776	92.04495
    0.6063	3.000000	.3312839E-06	.000000	.7201007E-03	5.481552	.000000	.000000	.1745186E-03	.000000	.7209703E-03	-.1585558E-14	.000000	.000000	44.06980	12.14514	1178.079	.1745186E-03	.000000	.000000	17.73945	12.79175	1.102092	-2.426067	17.37515	72.78024	42.51683	-.4481374E-03	74.62520	-682.4447	743.1340	6.813012	-13.85006	-2900.621	109.6603	1797.389	95.33543	-9.921576	-13.85006	-6308.036	1322.940	1557.412	95.31631
    0.6125	3.000000	.3285402E-06	.000000	.7963059E-03	5.489501	.000000	.000000	.1586638E-03	.000000	.7972676E-03	-.4724865E-14	.000000	.000000	44.52526	12.14603	1178.165	.1586638E-03	.000000	.000000	17.94987	14.22568	1.164107	-2.453645	17.39254	73.62492	45.95896	-.5022076E-03	75.49046	-674.8863	751.0903	2.705597	-13.96936	-2899.946	111.0381	1780.750	98.58163	-.7917544	-13.96936	-6307.360	1334.768	1828.216	98.56403
    0.6188	2.000000	.8348813E-04	.000000	.8337805E-03	5.497451	.000000	.000000	.1427602E-03	.000000	.8347875E-03	-.8054958E-14	.000000	.000000	44.98075	12.14694	1178.253	.1427602E-03	.000000	.000000	18.16075	14.92992	1.186902	-2.481189	17.41025	74.46984	47.48102	-.5286332E-03	76.35589	-669.2153	759.0196	-1.410359	-14.08671	-2899.277	112.2932	1762.720	100.4679	8.230793	-14.08671	-6306.690	1346.302	2092.071	100.4519
    0.6250	3.000000	.9168754E-06	.000000	.8091094E-03	5.505402	.000000	.000000	.1270111E-03	.000000	.8100866E-03	.1886979E-14	.000000	.000000	45.43628	12.14785	1178.341	.1270111E-03	.000000	.000000	18.37031	14.47487	1.147354	-2.508530	17.42841	75.30891	45.95166	-.5216616E-03	77.21531	-666.5679	766.8875	-5.486465	-14.20131	-2898.627	113.3423	1742.780	100.1292	16.96662	-14.20131	-6306.039	1357.388	2341.568	100.1149
